ED,total_workers,drove_alone,carpool,public_transit,bus,subway,railroad,streetcar,ferry,taxi,bicycle,walked,other,worked_home,pct_bus,pct_subway,pct_public_transit,pct_drove,pct_walked,pct_bicycle,pct_worked_home,bus_dependency_score,transit_reliance,bus_subway_ratio,total_tt_universe,tt_under_10,tt_10_14,tt_15_19,tt_20_24,tt_25_29,tt_30_34,tt_35_44,tt_45_59,tt_60_plus,avg_commute_time,pct_long_commute,ED_num.x,Zohran_Mamdani,Andrew_Cuomo,Irene_Estrada,Curtis_Sliwa,Eric_Adams,total_votes,Mamdani_pct,Cuomo_pct,Estrada_pct,Sliwa_pct,Adams_pct,winner,ED_num.y,total_pop,pct_white,pct_black,pct_asian,pct_hispanic,median_age,median_income,pct_poverty,pct_bachelors_plus,pct_renter,median_rent,pct_foreign_born,pct_spanish_home,pct_asian_lang_home,bangladeshi,pakistani,chinese,korean,filipino,asian_indian,vietnamese,mexican,puerto_rican,dominican,ecuadorian,colombian,salvadoran,italian,irish,polish,russian,greek,turnout_rate,turnout_strength,muslim_proxy,hindu_proxy,jewish_proxy,dist_to_mosque,mosques_nearby,dist_to_synagogue,synagogues_nearby,Mamdani_votes,Cuomo_votes,Sliwa_votes,margin,margin_votes,potential_voters,turnout_gap,support_category,turnout_category,strategic_type,south_asian_total,south_asian_pct,expected_mamdani,performance_gap
34029,761.1093071693012,272.54411482051216,59.685492396487774,232.11494242254494,43.037532220209506,185.5068875856029,0,0,3.570522616732541,33.61882600955302,17.114350038821883,52.387750327106744,11.32227295231482,82.3215582019599,5.654579679267571,24.373225479995178,30.496926031008748,43.65070878618211,6.8830784006499615,2.248606064544546,10.81599678607639,5.654579679267571,30.496926031008748,0.23199964583713725,678.7877489673414,4.250119701168898,13.408156142341458,55.61840708852779,47.71926124389822,80.66530820011947,12.763489803541413,90.04399790173656,35.0211579221059,55.221824097034066,20.63567878526288,13.294727572268226,29,213,181,1,29,1,425,50.1,42.6,0.2,6.8,0.2,Mamdani,29,1144.9265028603531,14.47001345814584,5.017150608249072,44.4895605090513,34.996243294388115,48.27843215364255,45540.08476362226,0,23.431624195123465,53.2735415494033,1090.4993796768074,0,0,0,109.02299029341056,8.518519944673548e-4,212.85447430767283,12.07166812301473,74.25974800991898,348.04044987844816,0,163.9342929205922,120.01535737526106,53.06705718807593,97.64152560830536,76.09104820675105,19.270947593963378,0,46.16347432621174,0,7.959445776250992,6.928647298090237,0.371202866680288,0.737984667972949,3.1661579926120687,7.121745343186946,0,1446.7350228148164,0,1456.4731623078223,0,213,181,29,7.5,32,719.9265028603531,0.628797133319712,Moderate Support (50-60%),High Turnout (30%+),PROTECT & EXPAND,457.0642920238532,39.92084128387072,61.97625238516122,-11.876252385161216
34030,1191.1934885996156,369.35378918441694,37.91517238219497,474.46954125682817,101.79869810061226,361.39161512900546,0,0,11.279228027210515,95.24257247270859,11.335518931153747,97.88344904818095,1.5465313611258191,103.44691396300628,8.545941450728401,30.33861573184577,39.83144181006408,34.18999226107282,8.217258571758494,0.9516102161102263,8.684308212985615,8.545941450728401,39.83144181006408,0.2816852794558427,1087.7465746366092,2.0194075240033413,7.292780140301016,98.69351258969343,95.22076732578954,54.15931123234793,50.614241317534585,213.9793091541809,15.822828853181381,88.13599682523478,20.590001597692474,9.557265276900218,30,221,176,0,37,1,435,50.8,40.5,0,8.5,0.2,Mamdani,30,1125.3526600912776,NA,NA,NA,NA,41.47237440942118,95884.28552986484,0,25.379833205569316,53.64726129500357,1636.5882754983288,0,0,0,173.37598592110385,0.1506948002856223,243.30625538342488,39.71265882188318,79.04628532795137,255.5221190100796,0.11953636435684883,80.47938248320106,84.46574008467968,55.745889450930555,152.71476603786763,173.86084779340987,4.2881381970180374,0,111.201743373886,6.138344012913521e-4,2.043741449679545,24.400214143093613,0.3865454940718024,0.768487190441644,10.001955331921067,0.9727836553934142,0.02109497871722795,1256.8372205123444,0,1377.6408614244567,0,221,176,37,10.299999999999995,45,690.3526600912776,0.6134545059281976,Moderate Support (50-60%),High Turnout (30%+),PROTECT & EXPAND,429.0487997314691,38.12571960301483,61.43771588090445,-10.637715880904452
34031,1099.0158951199955,382.21183954465863,105.46922953145281,378.52774191775217,72.24887373968764,306.2784781695435,0,0,3.9000852101235377e-4,15.982217798773302,24.143765392267277,58.63567070749943,16.032263900179064,118.01316632741285,6.5739607643981515,27.868430250146897,34.44242650161331,44.37434173987668,5.335288685801703,2.1968531573996164,10.73807638737815,6.5739607643981515,34.44242650161331,0.23589275410887198,981.0027287925827,4.724645422718138,21.217944787165997,69.78734667517294,68.41075012393779,131.89024371443512,18.383386465664373,131.88073783468462,42.65599646487508,81.7525373726981,20.66155668051474,12.681772454465554,31,405,199,2,42,2,650,62.3,30.6,0.3,6.5,0.3,Mamdani,31,1772.1767544378436,8.784309530632497,1.4302802720257162,39.554655591423355,46.37302280774677,39.25360382396571,87292.37957476445,0,18.58626739860215,61.511616169173166,2313.504039793299,0,0,0,136.31027404389923,13.051417389973016,325.43732894429104,0.00129918618280547,93.9217308009002,486.7276356619706,0,271.4779184775798,128.25596540805083,72.61834512484782,200.1704581082676,153.89859414569702,39.286733858065944,0,14.652555779580611,0,11.73588213982091,34.903350958739566,0.3667805699246902,0.7291927444836606,3.4583973528114545e-4,8.88510861433859,0,1221.5419400474675,0,1556.8004776599885,0,405,199,42,31.699999999999996,206,1122.1767544378436,0.6332194300753098,Strong Support (60%+),High Turnout (30%+),OPPOSITION TERRITORY,636.0893270958429,35.89310860234245,60.767932580702734,1.5320674192972632
34032,731.1359805766836,237.8864782250697,45.696129872085436,346.4986116571392,74.83341134489788,271.6647093463527,0,0,4.9096588862422e-4,12.903797530937739,4.7618294677346,26.913551672915613,1.4284310085071104,55.047151142294005,10.235224819037496,37.1565230768806,47.39181504702291,38.786575360917034,3.6810596643988918,0.6512919065997418,7.528989490966587,10.235224819037496,47.39181504702291,0.27546239452652177,676.0888294343894,6.546211848322934e-5,8.779772969528532,26.979730929545035,32.919111181654664,50.41558733893587,27.036985050462864,120.2163268701139,14.468881600823648,59.13241382930205,19.457256213178947,10.886335082876606,32,204,144,1,35,0,384,53.1,37.5,0.3,9.1,0,Mamdani,32,1489.8260241335508,12.518034960243812,0.250432844266898,27.990641580782793,52.54121251469513,43.80020972153484,65447.717106916134,0,24.205166202466383,48.60643366145573,2269.0812455886276,0,0,0,134.09534750829602,9.767196421996765,186.83943566903855,3.1594109250025606,34.52785824778216,127.41089462430024,0,269.6538438877958,30.022093884524693,35.430843116012255,377.5466619671222,176.17979378477585,22.647016047590025,0,26.667994839167775,0,1.3525061372426583,38.07559950442139,0.25774821608672444,0.512426623669397,7.017469322922585,0,0,1088.7293514821774,0,768.4058391860032,1,204,144,35,15.6,60,1105.8260241335508,0.7422517839132756,Moderate Support (50-60%),Medium Turnout (20-30%),PROTECT & EXPAND,271.27343855459304,18.208397098739063,55.46251912962172,-2.3625191296217167
34033,823.3109513540401,285.16572449042377,26.945562371823556,363.7536531310025,151.93451652377004,211.81873312067154,1.2200231972999372e-9,4.034853408917333e-4,0,42.66104384907718,1.2911909115726627e-4,64.36691184236591,9.760185578399497e-10,40.41792654927995,18.45408666967132,25.727671030284313,44.18180670775278,37.90928401340228,7.818056074258006,1.568290704076187e-5,4.909193359180696,18.45408666967132,44.18180670775278,0.7172855501747057,782.8930248047601,0,1.3422221592538565e-4,56.88139150744999,59.876471693041374,2.99621393534449,64.36620766008764,190.10882299447857,4.3626862177583673e-4,57.63197955702827,20.396712350505002,7.361467531278946,33,127,108,1,20,1,257,49.4,42,0.4,7.8,0.4,Mamdani,33,1188.6619175966596,10.918342316876393,18.905106780864983,28.859270395231228,40.54722304661683,39.7704805155549,22387.601940906647,0,15.72627805710316,39.15749760144222,2130.126414397691,0,0,0,1.7969062434905707,0.44913084655875624,27.631959095254132,4.715874005737889,58.613012911732426,121.49198501355389,2.439458661446826e-9,22.01032134489526,5.166222584866441,56.14824396959959,58.168529908972026,107.12795179925702,4.941787590279623,0,1.5138473982867e-4,0,2.2456542248655404,6.7369631813239534,0.21620950094844885,0.429843923881828,2.9795725713102626e-7,3.903465218799397e-9,6.709080844811464e-9,450.5798892428816,1,602.3807577147694,1,127,108,20,7.399999999999999,19,931.6619175966596,0.7837904990515512,Competitive (45-50%),Medium Turnout (20-30%),SWING - PERSUADE,123.7380221036032,10.409858368625752,63.122957510587725,-13.722957510587726
34034,1186.7365546643084,379.5872049994342,69.68694647453442,573.0737602519225,71.12710359776013,482.2722907341628,2.1500696376780026,17.52429628232156,0,15.306459035454875,12.272990687144707,32.63617959961781,1.720055710142402,102.45295790605762,5.993504061049153,40.63852999544477,48.28988860244788,37.85795168339232,2.750077889768011,1.0341798808596034,8.633167782974246,5.993504061049153,48.28988860244788,0.1474832889309966,1084.283596758251,0,4.8764572525229974,12.524502288233156,48.80445010505175,75.60736949307923,17.51747981564701,215.45552870506359,18.927156380260875,96.96514326985648,18.656886319824164,10.688375255017014,34,251,156,3,38,2,450,55.8,34.7,0.7,8.4,0.4,Mamdani,34,1054.320794169075,15.87690981666116,1.967724540643752,18.148911378646847,61.93214759978683,45.302015282731034,71468.55697142788,0,23.143601152169612,42.40023718590142,2318.986056487496,0,0,0,33.46212954931257,2.7949175516934748,307.38847284153485,0.00469403847219955,58.78148097934647,94.11281723209582,4.299221018491757,151.88970167157342,57.75446941232207,334.88362800874916,269.334260542907,413.1102077403496,56.43204530824075,0,15.116541941892528,0,0.00211944836916436,4.091537056507601,0.4268150666179844,0.8485467206674779,2.150273493526339,6.879150199795183,11.823539405897971,687.7432349619752,1,310.68405979355134,1,251,156,38,21.09999999999999,95,604.320794169075,0.5731849333820156,Moderate Support (50-60%),High Turnout (30%+),OPPOSITION TERRITORY,130.36986433310187,12.365293851180104,48.709588155354034,7.090411844645963
34035,2951.4059244705622,783.1407869466809,208.48661408327376,1567.7972635290473,355.65311247690687,1187.9860742267113,15.158081042650828,8.999995782778115,0,30.4223716541792,51.834462472157014,134.63058880111384,17.54137675611997,157.5524602279904,12.05029472659562,40.25153112206407,53.12035360945094,33.59847565555855,4.561574796772984,1.7562634147471712,5.338217251707013,12.05029472659562,53.12035360945094,0.299374816079734,2793.8534642425716,45.00227217447786,70.52646108547899,125.40121664218097,119.60732170317219,214.13885219564384,13.19513515528409,718.7488652189019,41.03300497766493,157.94621639213722,19.19178520177245,7.1220349927603115,35,179,110,1,22,0,312,57.4,35.3,0.3,7.1,0,Mamdani,35,875.17234902635,2.9185956100050703,6.4292308575277755,8.508557293723692,75.2300911199057,39.90018984889737,95821.25604215491,0,20.131649704042292,57.60590581138591,1814.883900514964,0,0,0,24.986154079884205,4.105015569146976,68.86390074217455,0.03639771809229929,64.50845901633629,4.873808688040829,6.315273415561594,167.16603717767356,66.6068224630696,301.3780270153558,176.3231845149488,235.2385762158264,70.63428898051832,0,17.0618629644011,0,1.8189798695571744,6.031379836209184,0.3565012084158136,0.7087564497482648,3.157588691355438,10.1042838123374,17.36678350921313,1091.4812811582617,0,558.9948083098739,1,179,110,22,22.1,69,563.17234902635,0.6434987915841863,Moderate Support (50-60%),High Turnout (30%+),OPPOSITION TERRITORY,33.96497833707201,3.8809473785202258,46.164284213556066,11.235715786443931
34036,1047.1530358751795,302.55336341787734,85.4088320954199,478.07478123842566,80.22441042782,397.8361320254626,0.014238785143042,0,0,12.16115971703032,13.932123549189903,47.05766834440056,4.183022169771843,103.78208534306405,7.661192555371891,37.99216718050795,45.65471949750543,37.0492356152174,4.493867346244301,1.330476355592652,9.910880433663266,7.661192555371891,45.65471949750543,0.20165189627041072,943.3709505321153,0,14.441720665152058,64.58148196924247,79.8583884562655,105.3991738462382,28.757973407035855,164.79382991949288,7.524773081196264,82.67155214578634,20.651215040731067,9.56106663832575,36,394,191,1,58,2,646,61,29.6,0.2,9,0.3,Mamdani,36,1400.062482834412,10.679055154883258,6.262704862782896,34.96609779495841,44.786601917665216,44.683751135251775,90813.0172088514,0,24.97651069369052,40.01936005151611,2164.8011652762634,0,0,0,142.80825576215824,28.549425812222285,315.25262977037625,0.01172819325756768,46.55285340636154,265.650533364266,0.00179527646123038,189.2837106840231,11.881970251721956,39.96484476764235,277.9751092973392,244.1894354692232,33.366314393553196,0,0.00329150683923955,0,3.951210840397027,76.41287256696731,0.4614079785154871,0.9173205392244448,1.940717713618692e-4,0,0,1090.589755109531,0,984.368223765122,0,394,191,58,31.4,203,754.0624828344121,0.5385920214845129,Strong Support (60%+),High Turnout (30%+),OPPOSITION TERRITORY,437.0082149386465,31.213479419427618,59.36404382582828,1.6359561741717172
34037,2388.542337234084,673.7712706128627,121.44746533560713,1043.0967448222254,70.64845992188742,972.448284900338,0,0,0,20.300828704632142,4.971489614957911,202.64672419100597,1.4914468844873734,320.81636706830517,2.957806475546834,40.71304367275427,43.6708501483011,33.29305591749853,8.484116903938556,0.20813906194833723,13.43147082081067,2.957806475546834,43.6708501483011,0.07265009463112775,2067.7259701657786,32.983921516566525,8.135744255144374,130.98194805806816,142.4476632738976,222.52746780059994,42.258820614250254,395.6650983552722,60.623201975276295,221.4039575087737,22.85751097255028,13.639484320131581,37,168,114,4,25,0,311,54,36.7,1.3,8,0,Mamdani,37,1125.982141384032,16.14926865565063,0.1708454167384925,43.89001286676414,36.4441351082381,50.98400696594562,79412.06101043685,0,29.663246623686803,41.046435571002114,1969.09921913005,0,0,0,119.3612825627431,38.158645538236215,211.28215778213072,0,32.71825798656832,149.88863553566344,0,72.41281354279614,27.40867147677621,29.0241686077854,151.98383805643485,159.8189965509062,11.924620357713858,0,28.917489850922617,0,1.4121260949924306,30.74822249866121,0.2762033149280021,0.5491170191735854,0,0,0,1084.9013864498145,0,1345.7518422882165,0,168,114,25,17.299999999999997,54,814.982141384032,0.7237966850719979,Moderate Support (50-60%),Medium Turnout (20-30%),PROTECT & EXPAND,307.4085636366427,27.301371161960255,58.19041134858808,-4.1904113485880785
34038,4883.772887105124,654.9961831634716,107.19622573313413,2278.9784585909424,85.98936209780857,2177.675397263946,15.313699229187845,0,0,120.51220159355054,59.302039490931854,350.00516512851004,34.32037760947766,1278.4622357951057,1.7607158253581097,44.59002184589242,46.66430055763334,15.606630908432729,7.166696183859136,1.2142669379141293,26.177757757136803,1.7607158253581097,46.66430055763334,0.039486767497968936,3605.3106513100183,0,77.2343649439115,176.80955431559477,167.84469153213652,487.79453553133334,94.65712803020124,512.729283043732,312.182594816481,362.1411759090027,23.759623173082343,18.70362462331679,38,190,82,2,22,1,297,64,27.6,0.7,7.4,0.3,Mamdani,38,1524.762103737884,28.05594098329072,1.6110101317205712,37.33291328568625,28.96670403516706,41.401917584736985,66205.8214046641,0,23.303803566228577,79.73247005038597,1662.638866314826,0,0,0,180.7187064701738,15.1249710835057,60.1108106704025,28.35764308231139,20.21678557656468,92.1148823155424,3.1248816015082346,69.4753675642932,32.726578840161146,26.77813477722376,79.47623416618238,131.68610766855846,15.260455612006275,0,10.80486053477834,0,1.2246094065258817,34.05198108497784,0.19478448426277004,0.3872490647243591,0,0,0,684.9609252010779,1,761.7379396767478,1,190,82,22,36.4,108,1227.762103737884,0.8052155157372299,Strong Support (60%+),Low Turnout (<20%),HIGH OPPORTUNITY,287.9585598692219,18.88547460376309,55.665642381128926,8.334357618871074
34039,6199.117443659199,1036.0573801708706,175.05480085054222,3444.4098129600957,238.9403312617951,3112.799102267142,92.67037943115848,0,0,71.20652732111088,81.1708817716607,366.67977535144905,97.16781539325835,927.370449840211,3.854424979578287,50.21358492652991,55.562906240520235,19.536848463166407,5.915031916785339,1.3093941598845942,14.959717383460395,3.854424979578287,55.562906240520235,0.0767606014431731,5271.746993818988,27.995717133972928,113.45502877501852,211.1242545545691,229.97203080897026,349.8079141743059,287.5454917523041,686.839974636392,164.91931927476782,776.2829246169904,22.543189917484575,17.853706655408498,39,415,193,1,37,2,648,64,29.8,0.2,5.7,0.3,Mamdani,39,1364.5983637307947,18.54822997828467,1.2245174052958585,21.763045406207407,56.08107917334217,40.14565486924297,104416.34210300785,0,31.538095263336885,53.65045846938989,1466.167624713317,0,0,0,175.75375102206584,7.580276870623844,194.10864546679272,58.5364031314665,62.59926464492156,132.70498865281832,3.0087621446102046,354.5819470247754,151.54604867039353,70.74510923830782,615.4897605119648,384.3357383713117,15.91123365262705,0,53.65657466192485,0,2.8385375377061736e-4,94.88699299874784,0.4748649985394795,0.9440743047411988,8.658802765132206,0,0,1177.8026486849562,0,766.4247765613013,1,415,193,37,34.2,222,716.5983637307947,0.5251350014605205,Strong Support (60%+),High Turnout (30%+),OPPOSITION TERRITORY,316.039016545508,23.159856038626728,56.94795681158802,7.052043188411979
34040,4368.948960576361,865.5015774778676,166.88210478715598,2427.364088042244,158.38428775427158,2250.5989559902728,18.379788055276656,0.001056242422955564,0,10.814761565214104,50.803069439639266,234.7881266768179,71.54316155928908,541.2520710281328,3.6252263229318475,51.51350991505676,55.55945171128804,23.630023870290977,5.374018529295068,1.162821307780561,12.388610531095097,3.6252263229318475,55.55945171128804,0.07037428295819227,3827.696889548228,43.25236756761018,69.71264724502956,66.96990549084417,84.1009857199021,208.78843297879,115.50098426134757,609.7884758859755,123.8190959394963,440.69318013413704,19.528349663892232,14.748092452541641,40,182,138,2,39,1,362,50.3,38.1,0.6,10.8,0.3,Mamdani,40,1299.8077958174808,9.3519911749146,0.31992752688983395,21.677723239635263,66.51783726724274,37.38809103451876,90675.09339470844,0,22.705540710156317,52.682927558469856,2200.254883105094,0,0,0,52.53075386087049,34.835666714069795,405.6397717307042,60.52282357194679,89.326582460536315,64.13796489172287,2.010040759122121,276.0071043072454,129.7545873458095,158.03266807286715,556.4965827989326,662.6117010778526,10.591111897795882,0,26.057974884890363,0,3.1668787921881636,69.05516637754407,0.27850271491280704,0.5536884330462718,4.323320691704043,0,0,1301.761911451543,0,410.6897914848889,1,182,138,39,12.199999999999996,44,937.8077958174808,0.721497285087193,Moderate Support (50-60%),Medium Turnout (20-30%),PROTECT & EXPAND,151.50438546666317,11.655906815928764,53.49677204477863,-3.1967720447786334
34041,1870.5539813168896,298.20420857661003,196.84247024137312,857.5733734381173,20.467017465771505,837.1059288934806,3.5751075419098095e-4,6.956811099405173e-5,0,44.823361142479456,104.75025157070655,222.6616170964733,9.25975677000472,127.6692057265307,1.0941687687282091,44.75176537295915,45.84595697336554,26.465244187685247,11.903511971342159,5.599958761786777,6.825208307361986,1.0941687687282091,45.84595697336554,0.024449734208459865,1742.8847755903587,33.132004429954144,70.64736166478508,233.37553761824,74.06394263448495,54.08991228554169,213.88856769512557,315.72527862847807,97.93105564842857,137.8893836123613,24.173084692697056,13.530466417718957,41,391,254,2,56,2,705,55.5,36,0.3,7.9,0.3,Mamdani,41,2057.8359606868153,21.320099192037603,2.2964839329699274,16.173754048559662,58.25681802542238,44.804835777839365,83614.79315918514,0,26.185525671691657,72.34892980331642,1693.1499862276055,0,0,0,0.00910333883004029,0.00291109856318666,66.75708572434247,9.25941260434469,24.850802376904348,3.914897033709304,175.38316198973587,939.3055891528396,63.82855499991742,21.451143922082625,528.6116339592658,507.65775628650977,2.205794464406887e-4,0,10.717868882192224,0,25.82045296052885,11.207997635148708,0.34259290510440005,0.6811054924883334,4.384766502949736,7.795140449688419,195.8529037984215,921.1541729469742,0,821.8261846091278,0,391,254,56,19.5,137,1352.8359606868153,0.6574070948955999,Moderate Support (50-60%),High Turnout (30%+),OPPOSITION TERRITORY,3.9269114711025312,0.1908272353152921,58.05724817059459,-2.5572481705945904
34042,1129.6803176428562,211.0934247456746,113.09984796555733,548.6132359809442,20.366169754047235,528.247066226897,0,0,0,18.289443699481467,42.74163473248387,100.58855267952902,3.859093875935323,87.81671454378659,1.8028259354418457,46.76075682447184,48.56358275991368,28.697788891965484,8.90416085936709,3.783515926139775,7.773589853014459,1.8028259354418457,48.56358275991368,0.03855425056975024,1041.8636030990697,18.32494091698249,33.87409849179756,95.55953867182157,62.85555023921658,51.10355147844702,92.61724766818104,156.51842399208786,42.7051193421755,74.45953876974089,20.601840363734752,11.24568108180427,42,268,194,1,37,1,501,53.5,38.7,0.2,7.4,0.2,Mamdani,42,2373.0010207140813,8.98401775415892,1.312905011739574,13.63892502237651,72.92719546773111,41.14098002373953,80008.58067046008,0,21.907952568502708,84.9059244101405,1874.721719204977,0,0,0,38.28264237440623,5.518705125833957,81.30280742812623,5.837071816256046,27.133748156573404,72.31879324029023,71.56457643417522,511.268462788386,53.488226071353424,70.89169878182295,297.94127017547277,239.03285279453348,0.07818233493701565,0,4.373390782088486,0,10.599186436647033,8.86395732312582,0.21112506721520055,0.4197356125586468,1.789143141311614,3.180698917887314,79.91506031191878,846.1105853002963,0,894.3519208043748,0,268,194,37,14.799999999999995,74,1872.0010207140813,0.7888749327847995,Moderate Support (50-60%),Medium Turnout (20-30%),OPPOSITION TERRITORY,116.12014074053042,4.893387728319968,59.46801631849599,-5.968016318495991
34043,1202.8825410666125,198.53562798871792,208.8537796602073,521.7217921283695,12.020303252016367,509.7014888763532,0,0,0,7.082722551400233e-6,2.0865564154862282e-5,158.0508832904541,10.607195309389153,105.11323335543773,0.9992915219600577,42.37333833313383,43.37262985509389,33.867762956114355,13.139344690322648,1.734630227184152e-6,8.738445339994076,0.9992915219600577,43.37262985509389,0.023583025583298486,1097.7693077111749,4.808108440193293,58.154480231642495,43.39311325647999,79.53321012406309,76.40930065260251,184.75389839251167,79.37495181910563,2.747505895701571,62.69819626440606,17.172586470371897,5.961699029148528,43,288,181,2,38,0,509,56.6,35.6,0.4,7.5,0,Mamdani,43,1612.005817160049,3.2041567672041893,0.29508213488042756,23.645043242421536,69.94867507371026,40.926308815206475,68617.72086062757,0,19.095384010448942,75.53346331974818,1627.842943545504,0,0,0,38.294186154255726,52.882490038034234,273.6728899154592,2.0606748597092115,17.000577077183696,70.74982330809995,2.772234803545522e-5,472.4910423183191,333.6343293861337,62.163682213424934,239.67398291217495,247.6636730120456,10.124716540181732,0,3.3339595318656495e-6,0,8.196206464934404,4.293075036955454,0.3157556843664067,0.6277506851487045,6.928589472807461e-7,1.2317492396102152e-6,3.279636406814006e-5,782.6037020303868,1,1003.9391119515544,0,288,181,38,21,107,1103.005817160049,0.6842443156335933,Moderate Support (50-60%),High Turnout (30%+),OPPOSITION TERRITORY,161.92649950038992,10.04503195811439,53.013509587434314,3.586490412565688
